"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"47","Black-headed Grosbeak",0.749042809009552,"SMM07","20230612",1,15,75,NA
"48","Black-headed Grosbeak",0.427034288644791,"SMM07","20230612",4,27,267,NA
"49","Black-headed Grosbeak",0.473261803388596,"SMM07","20230613",0,36,36,NA
"50","Black-headed Grosbeak",0.651981234550476,"SMM07","20230613",1,54,114,NA
"51","Black-headed Grosbeak",0.304617077112198,"SMM07","20230613",9,18,558,NA
"52","Black-headed Grosbeak",0.327607214450836,"SMM07","20230613",11,42,702,NA
"53","Black-headed Grosbeak",0.776182234287262,"SMM07","20230613",11,51,711,NA
"54","Black-headed Grosbeak",0.823403716087341,"SMM07","20230614",0,18,18,NA
"55","Black-headed Grosbeak",0.83172869682312,"SMM07","20230614",0,48,48,NA
"56","Black-headed Grosbeak",0.456736236810684,"SMM07","20230614",1,21,81,NA
"57","Black-headed Grosbeak",0.613478243350983,"SMM07","20230614",33,39,2019,NA
"58","Black-headed Grosbeak",0.646865844726562,"SMM07","20230614",33,51,2031,NA
"59","Black-headed Grosbeak",0.382277816534042,"SMM07","20230614",33,57,2037,NA
"60","Black-headed Grosbeak",0.313593924045563,"SMM07","20230614",34,9,2049,NA
"61","Black-headed Grosbeak",0.736670851707458,"SMM07","20230614",35,24,2124,NA
"62","Black-headed Grosbeak",0.678398251533508,"SMM07","20230614",41,39,2499,NA
"63","Black-headed Grosbeak",0.761492669582367,"SMM07","20230614",45,51,2751,NA
"64","Black-headed Grosbeak",0.743003189563751,"SMM07","20230615",13,27,807,NA
"65","Black-headed Grosbeak",0.355795830488205,"SMM07","20230615",15,33,933,NA
"66","Black-headed Grosbeak",0.43233847618103,"SMM07","20230616",4,33,273,NA
"67","Black-headed Grosbeak",0.305084675550461,"SMM07","20230616",9,57,597,NA
"68","Black-headed Grosbeak",0.350287556648254,"SMM07","20230616",10,6,606,NA
"69","Black-headed Grosbeak",0.369984894990921,"SMM07","20230617",3,45,225,NA
"70","Black-headed Grosbeak",0.711411595344543,"SMM07","20230617",11,6,666,NA
"71","Black-headed Grosbeak",0.339547008275986,"SMM07","20230617",11,57,717,NA
"72","Black-headed Grosbeak",0.622539162635803,"SMM07","20230618",1,42,102,NA
"73","Black-headed Grosbeak",0.325256019830704,"SMM07","20230618",3,45,225,NA
"74","Black-headed Grosbeak",0.511656820774078,"SMM07","20230618",6,51,411,NA
"75","Black-headed Grosbeak",0.854079127311707,"SMM07","20230618",11,18,678,NA
"76","Black-headed Grosbeak",0.408350378274918,"SMM07","20230618",13,9,789,NA
"77","Black-headed Grosbeak",0.401683241128922,"SMM07","20230618",13,54,834,NA
"78","Black-headed Grosbeak",0.404088377952576,"SMM07","20230618",14,45,885,NA
"79","Black-headed Grosbeak",0.553087651729584,"SMM07","20230619",11,39,699,NA
"80","Black-headed Grosbeak",0.359414756298065,"SMM07","20230620",5,39,339,NA
"81","Black-headed Grosbeak",0.838473498821259,"SMM07","20230620",7,12,432,NA
"82","Black-headed Grosbeak",0.609409272670746,"SMM07","20230620",13,21,801,NA
"83","Black-headed Grosbeak",0.475256502628326,"SMM07","20230620",14,33,873,NA
"84","Black-headed Grosbeak",0.520965397357941,"SMM07","20230620",17,54,1074,NA
"85","Black-headed Grosbeak",0.535381615161896,"SMM07","20230620",18,6,1086,NA
"86","Black-headed Grosbeak",0.799326360225677,"SMM07","20230620",18,51,1131,NA
"87","Black-headed Grosbeak",0.40819326043129,"SMM07","20230620",20,33,1233,NA
"88","Black-headed Grosbeak",0.321657329797745,"SMM07","20230620",25,30,1530,NA
"89","Black-headed Grosbeak",0.437065094709396,"SMM07","20230620",27,45,1665,NA
"90","Black-headed Grosbeak",0.580628097057343,"SMM07","20230621",4,39,279,NA
"91","Black-headed Grosbeak",0.594277381896973,"SMM07","20230621",6,30,390,NA
"92","Black-headed Grosbeak",0.313429564237595,"SMM07","20230621",6,57,417,NA
"93","Black-headed Grosbeak",0.350448578596115,"SMM07","20230623",10,39,639,NA
"94","Black-headed Grosbeak",0.404695361852646,"SMM07","20230623",11,30,690,NA
"95","Black-headed Grosbeak",0.488399535417557,"SMM07","20230623",11,42,702,NA
"96","Black-headed Grosbeak",0.515068888664246,"SMM07","20230623",12,6,726,NA
"97","Black-headed Grosbeak",0.432302922010422,"SMM07","20230623",12,42,762,NA
"98","Black-headed Grosbeak",0.388458460569382,"SMM07","20230625",1,42,102,NA
"99","Black-headed Grosbeak",0.387671291828156,"SMM08","20230601",21,33,1293,NA
"100","Black-headed Grosbeak",0.877785742282867,"SMM08","20230601",47,9,2829,NA
"101","Black-headed Grosbeak",0.369264870882034,"SMM08","20230602",27,54,1674,NA
"102","Black-headed Grosbeak",0.372243076562881,"SMM08","20230602",56,0,3360,NA
"103","Black-headed Grosbeak",0.924005806446075,"SMM08","20230602",59,18,3558,NA
"104","Black-headed Grosbeak",0.748949229717255,"SMM08","20230602",59,27,3567,NA
"105","Black-headed Grosbeak",0.468672305345535,"SMM08","20230603",18,27,1107,NA
"106","Black-headed Grosbeak",0.513969719409943,"SMM08","20230604",45,15,2715,NA
"107","Black-headed Grosbeak",0.89466005563736,"SMM08","20230604",45,18,2718,NA
"108","Black-headed Grosbeak",0.818073570728302,"SMM08","20230604",46,9,2769,NA
"109","Black-headed Grosbeak",0.406943410634995,"SMM08","20230604",55,57,3357,NA
"110","Black-headed Grosbeak",0.317623734474182,"SMM08","20230605",8,27,507,NA
"111","Black-headed Grosbeak",0.518390715122223,"SMM08","20230605",33,42,2022,NA
"112","Black-headed Grosbeak",0.74126923084259,"SMM08","20230605",33,57,2037,NA
"113","Black-headed Grosbeak",0.519109487533569,"SMM08","20230605",35,36,2136,NA
"114","Black-headed Grosbeak",0.358140498399734,"SMM08","20230605",37,30,2250,NA
"115","Black-headed Grosbeak",0.343621075153351,"SMM08","20230605",37,57,2277,NA
"116","Black-headed Grosbeak",0.410449385643005,"SMM08","20230606",9,3,543,NA
"117","Black-headed Grosbeak",0.447738379240036,"SMM08","20230606",59,12,3552,NA
"118","Black-headed Grosbeak",0.701092183589935,"SMM08","20230606",59,57,3597,NA
"119","Black-headed Grosbeak",0.624762713909149,"SMM08","20230607",0,12,12,NA
"120","Black-headed Grosbeak",0.431897521018982,"SMM08","20230607",0,27,27,NA
"121","Black-headed Grosbeak",0.967445552349091,"SMM08","20230607",0,48,48,NA
"122","Black-headed Grosbeak",0.943420767784119,"SMM08","20230607",2,42,162,NA
"123","Black-headed Grosbeak",0.823957860469818,"SMM08","20230607",3,3,183,NA
"124","Black-headed Grosbeak",0.523876547813416,"SMM08","20230610",50,15,3015,NA
"125","Black-headed Grosbeak",0.438536047935486,"SMM08","20230610",53,24,3204,NA
"126","Black-headed Grosbeak",0.34311306476593,"SMM08","20230610",54,30,3270,NA
"127","Black-headed Grosbeak",0.882283926010132,"SMM08","20230610",55,0,3300,NA
"128","Black-headed Grosbeak",0.443903893232346,"SMM08","20230610",57,6,3426,NA
"129","Black-headed Grosbeak",0.558599054813385,"SMM08","20230611",3,24,204,NA
"130","Black-headed Grosbeak",0.340377032756805,"SMM08","20230611",3,27,207,NA
"131","Black-headed Grosbeak",0.641746640205383,"SMM08","20230611",18,51,1131,NA
"132","Black-headed Grosbeak",0.62100625038147,"SMM08","20230612",0,18,18,NA
"133","Black-headed Grosbeak",0.355557590723038,"SMM08","20230613",0,36,36,NA
"134","Black-headed Grosbeak",0.320479512214661,"SMM08","20230613",0,51,51,NA
"135","Black-headed Grosbeak",0.929522633552551,"SMM08","20230613",1,27,87,NA
"136","Black-headed Grosbeak",0.353759825229645,"SMM08","20230613",2,0,120,NA
"137","Black-headed Grosbeak",0.911261439323425,"SMM08","20230613",11,24,684,NA
"138","Black-headed Grosbeak",0.340122401714325,"SMM08","20230613",16,6,966,NA
"139","Black-headed Grosbeak",0.321610152721405,"SMM08","20230614",0,0,0,NA
"140","Black-headed Grosbeak",0.360299587249756,"SMM08","20230614",32,48,1968,NA
"141","Black-headed Grosbeak",0.437704056501389,"SMM08","20230614",32,51,1971,NA
"142","Black-headed Grosbeak",0.876706659793854,"SMM08","20230614",33,24,2004,NA
"143","Black-headed Grosbeak",0.345625191926956,"SMM08","20230614",41,30,2490,NA
"144","Black-headed Grosbeak",0.334367781877518,"SMM08","20230616",7,57,477,NA
"145","Black-headed Grosbeak",0.537032663822174,"SMM08","20230616",8,39,519,NA
"146","Black-headed Grosbeak",0.54658716917038,"SMM08","20230617",0,45,45,NA
"147","Black-headed Grosbeak",0.70869767665863,"SMM08","20230617",8,9,489,NA
"148","Black-headed Grosbeak",0.451081901788712,"SMM08","20230617",10,45,645,NA
"149","Black-headed Grosbeak",0.625241041183472,"SMM08","20230618",6,18,378,NA
"150","Black-headed Grosbeak",0.385157555341721,"SMM08","20230618",10,9,609,NA
"151","Black-headed Grosbeak",0.861701130867004,"SMM08","20230618",10,24,624,NA
"152","Black-headed Grosbeak",0.505174040794373,"SMM08","20230618",11,9,669,NA
"153","Black-headed Grosbeak",0.395234882831573,"SMM08","20230618",13,15,795,NA
"154","Black-headed Grosbeak",0.768145561218262,"SMM08","20230618",14,3,843,NA
"155","Black-headed Grosbeak",0.330839276313782,"SMM08","20230619",12,6,726,NA
"156","Black-headed Grosbeak",0.342129528522491,"SMM08","20230620",5,9,309,NA
"157","Black-headed Grosbeak",0.804556846618652,"SMM08","20230620",5,51,351,NA
"158","Black-headed Grosbeak",0.652085304260254,"SMM08","20230620",6,0,360,NA
"159","Black-headed Grosbeak",0.580232679843903,"SMM08","20230620",14,24,864,NA
"160","Black-headed Grosbeak",0.592292606830597,"SMM08","20230620",19,45,1185,NA
"161","Black-headed Grosbeak",0.581434845924377,"SMM08","20230620",19,54,1194,NA
"162","Black-headed Grosbeak",0.386089146137238,"SMM08","20230620",23,18,1398,NA
"163","Black-headed Grosbeak",0.5362708568573,"SMM08","20230621",1,42,102,NA
"164","Black-headed Grosbeak",0.368984967470169,"SMM08","20230621",2,24,144,NA
"165","Black-headed Grosbeak",0.547136962413788,"SMM08","20230621",4,15,255,NA
"166","Black-headed Grosbeak",0.672415375709534,"SMM08","20230621",7,9,429,NA
"167","Black-headed Grosbeak",0.315614819526672,"SMM08","20230623",9,30,570,NA
"168","Black-headed Grosbeak",0.838772892951965,"SMM08","20230623",9,36,576,NA
"169","Black-headed Grosbeak",0.476089894771576,"SMM08","20230623",9,57,597,NA
"170","Black-headed Grosbeak",0.432991176843643,"SMM08","20230623",10,48,648,NA
"171","Black-headed Grosbeak",0.508397579193115,"SMM08","20230625",1,54,114,NA
"172","Black-headed Grosbeak",0.488620758056641,"SMM11","20230608",24,54,1494,NA
"173","Black-headed Grosbeak",0.473823875188828,"SMM11","20230612",37,33,2253,NA
"174","Black-headed Grosbeak",0.417661637067795,"SMM11","20230613",28,0,1680,NA
"175","Black-headed Grosbeak",0.307484209537506,"SMM14","20230607",29,15,1755,NA
"176","Black-headed Grosbeak",0.658585965633392,"SMM14","20230607",30,12,1812,NA
"177","Black-headed Grosbeak",0.738353610038757,"SMM14","20230607",33,36,2016,NA
"178","Black-headed Grosbeak",0.620546996593475,"SMM14","20230607",33,57,2037,NA
"179","Black-headed Grosbeak",0.507506549358368,"SMM14","20230607",37,36,2256,NA
"180","Black-headed Grosbeak",0.545314848423004,"SMM14","20230607",48,45,2925,NA
"181","Black-headed Grosbeak",0.400644332170486,"SMM14","20230607",57,30,3450,NA
"182","Black-headed Grosbeak",0.310490429401398,"SMM16","20230606",36,12,2172,NA
"183","Black-headed Grosbeak",0.512156546115875,"SMM16","20230606",45,15,2715,NA
"184","Black-headed Grosbeak",0.63308709859848,"SMM16","20230606",45,36,2736,NA
"185","Black-headed Grosbeak",0.901728868484497,"SMM16","20230606",45,48,2748,NA
"186","Black-headed Grosbeak",0.399559646844864,"SMM16","20230606",47,3,2823,NA
"187","Black-headed Grosbeak",0.81926017999649,"SMM16","20230606",47,24,2844,NA
"188","Black-headed Grosbeak",0.422632932662964,"SMM16","20230606",51,3,3063,NA
"189","Black-headed Grosbeak",0.523400545120239,"SMM16","20230606",53,3,3183,NA
"190","Black-headed Grosbeak",0.87463104724884,"SMM16","20230606",53,6,3186,NA
"191","Black-headed Grosbeak",0.711026966571808,"SMM16","20230609",52,9,3129,NA
"192","Black-headed Grosbeak",0.381055355072021,"SMM16","20230609",52,30,3150,NA
"193","Black-headed Grosbeak",0.961745202541351,"SMM16","20230609",52,36,3156,NA
"194","Black-headed Grosbeak",0.872798442840576,"SMM16","20230613",29,39,1779,NA
"195","Black-headed Grosbeak",0.954656839370728,"SMM16","20230613",32,27,1947,NA
"196","Black-headed Grosbeak",0.425518363714218,"SMM16","20230614",40,45,2445,NA
"197","Black-headed Grosbeak",0.335254222154617,"SMM16","20230615",50,3,3003,NA
"198","Black-headed Grosbeak",0.573114275932312,"SMM16","20230615",50,12,3012,NA
"199","Black-headed Grosbeak",0.440732300281525,"SMM16","20230615",51,6,3066,NA
"200","Black-headed Grosbeak",0.828374147415161,"SMM16","20230619",0,45,45,NA
